target_id,target_name,uniprot,sym,tdl,fam,etype,tissue,qual_value,number_value
10224,Protein pelota homolog,Q9BRX2,PELO,Tbio,,HPM Gene,Placenta,Medium,0.531168
10530,"Proline-, glutamic acid- and leucine-rich protein 1",Q8IZL8,PELP1,Tbio,,HPM Gene,Placenta,Medium,1.244211
10939,Phosphatidylethanolamine N-methyltransferase,Q9UBM1,PEMT,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10799,Proenkephalin-A,P01210,PENK,Tbio,,HPM Gene,Placenta,Not detected,
10817,Xaa-Pro dipeptidase,P12955,PEPD,Tchem,Enzyme,HPM Gene,Placenta,Low,1.046572
10586,Period circadian protein homolog 1,O15534,PER1,Tbio,,HPM Gene,Placenta,Not detected,
9944,Period circadian protein homolog 2,O15055,PER2,Tchem,,HPM Gene,Placenta,Not detected,
10548,Period circadian protein homolog 3,P56645,PER3,Tbio,,HPM Gene,Placenta,Not detected,
10549,p53 apoptosis effector related to PMP-22,Q96FX8,PERP,Tbio,,HPM Gene,Placenta,Medium,0.411305
10408,Pescadillo homolog,O00541,PES1,Tbio,,HPM Gene,Placenta,Low,0.230138
18637,"Protein PET100 homolog, mitochondrial",P0DJ07,PET100,Tbio,,HPM Gene,Placenta,Not detected,
18489,"Protein PET117 homolog, mitochondrial",Q6UWS5,PET117,Tdark,,HPM Gene,Placenta,Not detected,
10821,Peroxisome biogenesis factor 1,O43933,PEX1,Tbio,Enzyme,HPM Gene,Placenta,High,1.331922
10563,Peroxisome biogenesis factor 10,O60683,PEX10,Tbio,,HPM Gene,Placenta,Not detected,
3353,Peroxisomal membrane protein 11A,O75192,PEX11A,Tbio,,HPM Gene,Placenta,Not detected,
3367,Peroxisomal membrane protein 11B,O96011,PEX11B,Tbio,,HPM Gene,Placenta,Medium,0.886741
3368,Peroxisomal membrane protein 11C,Q96HA9,PEX11G,Tbio,,HPM Gene,Placenta,Not detected,
10565,Peroxisome assembly protein 12,O00623,PEX12,Tbio,,HPM Gene,Placenta,Low,0.230138
10409,Peroxisomal membrane protein PEX13,Q92968,PEX13,Tbio,,HPM Gene,Placenta,Not detected,
10820,Peroxisomal membrane protein PEX14,O75381,PEX14,Tbio,,HPM Gene,Placenta,Medium,0.70726
10564,Peroxisomal membrane protein PEX16,Q9Y5Y5,PEX16,Tbio,,HPM Gene,Placenta,Not detected,
10804,Peroxisomal biogenesis factor 19,P40855,PEX19,Tbio,,HPM Gene,Placenta,Low,0.330101
19917,Peroxisome biogenesis factor 2,P28328,PEX2,Tbio,,HPM Gene,Placenta,Not detected,
19904,Peroxisome assembly protein 26,Q7Z412,PEX26,Tbio,,HPM Gene,Placenta,Not detected,
19971,Peroxisomal biogenesis factor 3,P56589,PEX3,Tbio,,HPM Gene,Placenta,Not detected,
20233,Peroxisomal targeting signal 1 receptor,P50542,PEX5,Tbio,,HPM Gene,Placenta,Not detected,
20205,PEX5-related protein,Q8IYB4,PEX5L,Tbio,,HPM Gene,Placenta,Not detected,
10411,Peroxisome assembly factor 2,Q13608,PEX6,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10551,Peroxisomal targeting signal 2 receptor,O00628,PEX7,Tbio,,HPM Gene,Placenta,Not detected,
10757,Platelet factor 4,P02776,PF4,Tbio,,HPM Gene,Placenta,High,0.832198
10412,Platelet factor 4 variant,P10720,PF4V1,Tbio,,HPM Gene,Placenta,High,0.832198
3821,Phosphoribosylformylglycinamidine synthase,O15067,PFAS,Tbio,Enzyme,HPM Gene,Placenta,Low,0.53498
10803,Prefoldin subunit 1,O60925,PFDN1,Tbio,,HPM Gene,Placenta,Low,0.531168
10567,Prefoldin subunit 2,Q9UHV9,PFDN2,Tbio,,HPM Gene,Placenta,Low,0.807222
10413,Prefoldin subunit 4,Q9NQP4,PFDN4,Tbio,,HPM Gene,Placenta,High,1.075236
10822,Prefoldin subunit 5,Q99471,PFDN5,Tbio,,HPM Gene,Placenta,Medium,0.930637
10587,Prefoldin subunit 6,O15212,PFDN6,Tbio,,HPM Gene,Placenta,High,1.30932
1547,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",P16118,PFKFB1,Tbio,Kinase,HPM Gene,Placenta,Not detected,
1440,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",O60825,PFKFB2,Tchem,Kinase,HPM Gene,Placenta,Not detected,
1729,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",Q16875,PFKFB3,Tchem,Kinase,HPM Gene,Placenta,Not detected,
1730,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",Q16877,PFKFB4,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
10195,"ATP-dependent 6-phosphofructokinase, liver type",P17858,PFKL,Tbio,Kinase,HPM Gene,Placenta,Low,1.78962
10226,"ATP-dependent 6-phosphofructokinase, muscle type",P08237,PFKM,Tbio,Kinase,HPM Gene,Placenta,Low,1.174329
10193,"ATP-dependent 6-phosphofructokinase, platelet type",Q01813,PFKP,Tbio,Kinase,HPM Gene,Placenta,Low,1.423424
3902,Profilin-1,P07737,PFN1,Tbio,,HPM Gene,Placenta,Medium,2.067093
3903,Profilin-2,P35080,PFN2,Tbio,,HPM Gene,Placenta,Low,0.230138
3901,Profilin-3,P60673,PFN3,Tdark,,HPM Gene,Placenta,Not detected,
3721,Profilin-4,Q8NHR9,PFN4,Tdark,,HPM Gene,Placenta,Not detected,
10815,Pepsin A-3,P0DJD8,PGA3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10531,Pepsin A-4,P0DJD7,PGA4,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10177,Pepsin A-5,P0DJD9,PGA5,Tclin,Enzyme,HPM Gene,Placenta,Not detected,
10210,Phosphoglycerate mutase 1,P18669,PGAM1,Tchem,Enzyme,HPM Gene,Placenta,Low,2.069502
10569,Phosphoglycerate mutase 2,P15259,PGAM2,Tbio,Enzyme,HPM Gene,Placenta,Low,1.623349
10415,Probable phosphoglycerate mutase 4,Q8N0Y7,PGAM4,Tbio,Enzyme,HPM Gene,Placenta,Low,1.64116
10474,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",Q96HS1,PGAM5,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.910844
10227,GPI inositol-deacylase,Q75T13,PGAP1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10902,Post-GPI attachment to proteins factor 3,Q96FM1,PGAP3,Tbio,,HPM Gene,Placenta,Not detected,
10533,PiggyBac transposable element-derived protein 1,Q96JS3,PGBD1,Tbio,,HPM Gene,Placenta,Not detected,
10466,PiggyBac transposable element-derived protein 2,Q6P3X8,PGBD2,Tdark,,HPM Gene,Placenta,Not detected,
10534,PiggyBac transposable element-derived protein 4,Q96DM1,PGBD4,Tdark,,HPM Gene,Placenta,Not detected,
10467,PiggyBac transposable element-derived protein 5,Q8N414,PGBD5,Tdark,,HPM Gene,Placenta,Not detected,
10816,Gastricsin,P20142,PGC,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
16169,"6-phosphogluconate dehydrogenase, decarboxylating",P52209,PGD,Tchem,Enzyme,HPM Gene,Placenta,Medium,1.874863
10847,Geranylgeranyl transferase type-1 subunit beta,P53609,PGGT1B,Tchem,Enzyme,HPM Gene,Placenta,Low,0.411305
10196,Phosphoglycerate kinase 1,P00558,PGK1,Tchem,Kinase,HPM Gene,Placenta,Low,2.377684
10478,Phosphoglycerate kinase 2,P07205,PGK2,Tbio,Kinase,HPM Gene,Placenta,Low,1.824528
16124,6-phosphogluconolactonase,O95336,PGLS,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.696217
10217,Peptidoglycan recognition protein 1,O75594,PGLYRP1,Tbio,,HPM Gene,Placenta,Not detected,
10200,N-acetylmuramoyl-L-alanine amidase,Q96PD5,PGLYRP2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10148,Peptidoglycan recognition protein 4,Q96LB8,PGLYRP4,Tbio,,HPM Gene,Placenta,Not detected,
10202,Phosphoglucomutase-1,P36871,PGM1,Tbio,Enzyme,HPM Gene,Placenta,Low,1.805255
9834,Phosphoglucomutase-2,Q96G03,PGM2,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.886741
10865,"Glucose 1,6-bisphosphate synthase",Q6PCE3,PGM2L1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15893,Phosphoacetylglucosamine mutase,O95394,PGM3,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.409282
10482,Phosphoglucomutase-like protein 5,Q15124,PGM5,Tbio,Enzyme,HPM Gene,Placenta,Low,0.70726
10481,Glycerol-3-phosphate phosphatase,A6NDG6,PGP,Tbio,Enzyme,HPM Gene,Placenta,Low,0.673628
10002,Pyroglutamyl-peptidase 1,Q9NXJ5,PGPEP1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9980,Progesterone receptor,P06401,PGR,Tclin,NR,HPM Gene,Placenta,Not detected,
10906,Membrane-associated progesterone receptor component 1,O00264,PGRMC1,Tchem,,HPM Gene,Placenta,Medium,1.545241
10416,Membrane-associated progesterone receptor component 2,O15173,PGRMC2,Tbio,,HPM Gene,Placenta,High,1.987799
10004,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",Q32NB8,PGS1,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.230138
10147,Phosphatase and actin regulator 1,Q9C0D0,PHACTR1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9832,Phosphatase and actin regulator 2,O75167,PHACTR2,Tbio,Enzyme,HPM Gene,Placenta,High,0.832198
10571,Phosphatase and actin regulator 3,Q96KR7,PHACTR3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10417,Phosphatase and actin regulator 4,Q8IZ21,PHACTR4,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10418,Phosphorylated adapter RNA export protein,Q9H814,PHAX,Tbio,,HPM Gene,Placenta,Not detected,
10866,Prohibitin,P35232,PHB,Tbio,,HPM Gene,Placenta,High,2.124614
10201,Prohibitin-2,Q99623,PHB2,Tbio,,HPM Gene,Placenta,High,2.240958
10483,Polyhomeotic-like protein 1,P78364,PHC1,Tbio,,HPM Gene,Placenta,Not detected,
10849,Polyhomeotic-like protein 2,Q8IXK0,PHC2,Tbio,,HPM Gene,Placenta,Not detected,
10850,Polyhomeotic-like protein 3,Q8NDX5,PHC3,Tbio,,HPM Gene,Placenta,Not detected,
10864,Phosphate-regulating neutral endopeptidase PHEX,P78562,PHEX,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10149,PHD finger protein 1,O43189,PHF1,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10104,PHD finger protein 10,Q8WUB8,PHF10,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10125,PHD finger protein 11,Q9UIL8,PHF11,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10126,PHD finger protein 12,Q96QT6,PHF12,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10128,PHD finger protein 14,O94880,PHF14,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10908,Lysine-specific demethylase PHF2,O75151,PHF2,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10220,PHD finger protein 20,Q9BVI0,PHF20,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
18670,PHD finger protein 20-like protein 1,A8MW92,PHF20L1,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10900,PHD finger protein 21A,Q96BD5,PHF21A,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10901,PHD finger protein 21B,Q96EK2,PHF21B,Tbio,Epigenetic,HPM Gene,Placenta,Low,0.230138
10221,PHD finger protein 23,Q9BUL5,PHF23,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10124,PHD finger protein 3,Q92576,PHF3,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10105,PHD finger-like domain-containing protein 5A,Q7RTV0,PHF5A,Tbio,Epigenetic,HPM Gene,Placenta,Medium,0.832198
10107,PHD finger protein 6,Q8IWS0,PHF6,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
10219,Histone lysine demethylase PHF8,Q9UPP1,PHF8,Tchem,Epigenetic,HPM Gene,Placenta,Not detected,
9481,D-3-phosphoglycerate dehydrogenase,O43175,PHGDH,Tchem,Enzyme,HPM Gene,Placenta,Medium,1.604776
10123,PH-interacting protein,Q8WWQ0,PHIP,Tbio,Epigenetic,HPM Gene,Placenta,Not detected,
19534,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform",P46020,PHKA1,Tbio,Kinase,HPM Gene,Placenta,Not detected,
11877,"Phosphorylase b kinase regulatory subunit alpha, liver isoform",P46019,PHKA2,Tbio,Kinase,HPM Gene,Placenta,Low,0.230138
19385,Phosphorylase b kinase regulatory subunit beta,Q93100,PHKB,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
10106,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",Q16816,PHKG1,Tchem,Kinase,HPM Gene,Placenta,Not detected,
10230,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",P15735,PHKG2,Tchem,Kinase,HPM Gene,Placenta,Low,0.230138
10868,Pleckstrin homology-like domain family A member 1,Q8WV24,PHLDA1,Tbio,,HPM Gene,Placenta,Not detected,
10869,Pleckstrin homology-like domain family A member 2,Q53GA4,PHLDA2,Tbio,,HPM Gene,Placenta,High,1.365547
10870,Pleckstrin homology-like domain family A member 3,Q9Y5J5,PHLDA3,Tbio,,HPM Gene,Placenta,Not detected,
10181,Pleckstrin homology-like domain family B member 1,Q86UU1,PHLDB1,Tbio,,HPM Gene,Placenta,Low,0.230138
10232,Pleckstrin homology-like domain family B member 2,Q86SQ0,PHLDB2,Tbio,,HPM Gene,Placenta,High,1.344082
10852,Pleckstrin homology-like domain family B member 3,Q6NSJ2,PHLDB3,Tdark,,HPM Gene,Placenta,Not detected,
10150,PH domain leucine-rich repeat-containing protein phosphatase 1,O60346,PHLPP1,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
10485,PH domain leucine-rich repeat-containing protein phosphatase 2,Q6ZVD8,PHLPP2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10871,Phosphoethanolamine/phosphocholine phosphatase,Q8TCT1,PHOSPHO1,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
10872,Pyridoxal phosphate phosphatase PHOSPHO2,Q8TCD6,PHOSPHO2,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
10152,Paired mesoderm homeobox protein 2A,O14813,PHOX2A,Tbio,TF,HPM Gene,Placenta,Medium,0.230138
10203,Paired mesoderm homeobox protein 2B,Q99453,PHOX2B,Tbio,TF,HPM Gene,Placenta,Not detected,
10129,14 kDa phosphohistidine phosphatase,Q9NRX4,PHPT1,Tbio,Enzyme,HPM Gene,Placenta,Low,0.531168
10233,PHD and RING finger domain-containing protein 1,Q9P1Y6,PHRF1,Tbio,Epigenetic,HPM Gene,Placenta,Medium,0.230138
10185,Putative homeodomain transcription factor 1,Q9UMS5,PHTF1,Tdark,,HPM Gene,Placenta,Not detected,
10206,Putative homeodomain transcription factor 2,Q8N3S3,PHTF2,Tdark,,HPM Gene,Placenta,Not detected,
18210,"Phytanoyl-CoA dioxygenase, peroxisomal",O14832,PHYH,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9784,Phytanoyl-CoA dioxygenase domain-containing protein 1,Q5SRE7,PHYHD1,Tdark,Enzyme,HPM Gene,Placenta,Medium,0.974658
10009,Phytanoyl-CoA hydroxylase-interacting protein,Q92561,PHYHIP,Tdark,Enzyme,HPM Gene,Placenta,Medium,0.475359
10180,Phytanoyl-CoA hydroxylase-interacting protein-like,Q96FC7,PHYHIPL,Tdark,Enzyme,HPM Gene,Placenta,Medium,1.092058
10112,Peptidase inhibitor 15,O43692,PI15,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10186,Peptidase inhibitor 16,Q6UXB8,PI16,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
20372,Phosphatidylinositol 4-kinase type 2-alpha,Q9BTU6,PI4K2A,Tbio,Kinase,HPM Gene,Placenta,Medium,0.584019
20339,Phosphatidylinositol 4-kinase type 2-beta,Q8TCG2,PI4K2B,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.411305
10874,Phosphatidylinositol 4-kinase alpha,P42356,PI4KA,Tchem,Kinase,HPM Gene,Placenta,Medium,1.026631
10876,Phosphatidylinositol 4-kinase beta,Q9UBF8,PI4KB,Tchem,Kinase,HPM Gene,Placenta,Not detected,
10909,PILR alpha-associated neural protein,Q8IYJ0,PIANP,Tbio,,HPM Gene,Placenta,Not detected,
9836,E3 SUMO-protein ligase PIAS1,O75925,PIAS1,Tbio,TF,HPM Gene,Placenta,Not detected,
10204,E3 SUMO-protein ligase PIAS2,O75928,PIAS2,Tbio,TF,HPM Gene,Placenta,Not detected,
10878,E3 SUMO-protein ligase PIAS3,Q9Y6X2,PIAS3,Tbio,TF,HPM Gene,Placenta,Not detected,
10006,E3 SUMO-protein ligase PIAS4,Q8N2W9,PIAS4,Tbio,TF,HPM Gene,Placenta,Not detected,
3674,Progesterone-induced-blocking factor 1,Q8WXW3,PIBF1,Tbio,,HPM Gene,Placenta,Low,0.230138
10008,Phosphatidylinositol-binding clathrin assembly protein,Q13492,PICALM,Tbio,,HPM Gene,Placenta,High,1.708107
9786,PRKCA-binding protein,Q9NRD5,PICK1,Tbio,,HPM Gene,Placenta,Not detected,
10925,"PTB-containing, cubilin and LRP1-interacting protein",Q7Z2X4,PID1,Tbio,,HPM Gene,Placenta,Not detected,
10873,Piezo-type mechanosensitive ion channel component 1,Q92508,PIEZO1,Tchem,IC,HPM Gene,Placenta,High,1.938405
10853,Piezo-type mechanosensitive ion channel component 2,Q9H5I5,PIEZO2,Tbio,IC,HPM Gene,Placenta,Medium,0.230138
3673,ATP-dependent DNA helicase PIF1,Q9H611,PIF1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10854,Protein pitchfork,Q8TCI5,PIFO,Tbio,,HPM Gene,Placenta,Not detected,
10183,Phosphatidylinositol N-acetylglucosaminyltransferase subunit A,P37287,PIGA,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9837,GPI mannosyltransferase 3,Q92521,PIGB,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10110,GPI ethanolamine phosphate transferase 2,Q5H8A4,PIGG,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.230138
17619,GPI-anchor transamidase,Q92643,PIGK,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.910844
10113,N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,Q9Y2B2,PIGL,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9868,GPI mannosyltransferase 1,Q9H3S5,PIGM,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10875,GPI ethanolamine phosphate transferase 1,O95427,PIGN,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10205,GPI ethanolamine phosphate transferase 3,Q8TEQ8,PIGO,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10746,Phosphatidylinositol N-acetylglucosaminyltransferase subunit P,P57054,PIGP,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10109,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q,Q9BRB3,PIGQ,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9838,Polymeric immunoglobulin receptor,P01833,PIGR,Tbio,,HPM Gene,Placenta,Medium,0.230138
10155,GPI transamidase component PIG-S,Q96S52,PIGS,Tdark,Enzyme,HPM Gene,Placenta,Low,0.631131
10879,GPI transamidase component PIG-T,Q969N2,PIGT,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.932161
10207,Phosphatidylinositol glycan anchor biosynthesis class U protein,Q9H490,PIGU,Tbio,,HPM Gene,Placenta,Low,0.230138
10208,GPI mannosyltransferase 2,Q9NUD9,PIGV,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.411305
10881,Phosphatidylinositol-glycan biosynthesis class X protein,Q8TBF5,PIGX,Tdark,,HPM Gene,Placenta,Medium,0.411305
10222,PIH1 domain-containing protein 1,Q9NWS0,PIH1D1,Tbio,,HPM Gene,Placenta,Not detected,
10877,PIH1 domain-containing protein 2,Q8WWB5,PIH1D2,Tdark,,HPM Gene,Placenta,Not detected,
10223,Protein PIH1D3,Q9NQM4,PIH1D3,Tbio,,HPM Gene,Placenta,Not detected,
13663,Phosphoinositide 3-kinase adapter protein 1,Q6ZUJ8,PIK3AP1,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
19627,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,O00443,PIK3C2A,Tchem,Kinase,HPM Gene,Placenta,Not detected,
19628,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,O00750,PIK3C2B,Tchem,Kinase,HPM Gene,Placenta,Not detected,
20337,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit gamma,O75747,PIK3C2G,Tchem,Kinase,HPM Gene,Placenta,Not detected,
10890,Phosphatidylinositol 3-kinase catalytic subunit type 3,Q8NEB9,PIK3C3,Tchem,Kinase,HPM Gene,Placenta,Low,0.230138
10136,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",P42336,PIK3CA,Tclin,Kinase,HPM Gene,Placenta,Low,0.230138
10162,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",P42338,PIK3CB,Tchem,Kinase,HPM Gene,Placenta,Not detected,
10164,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",O00329,PIK3CD,Tclin,Kinase,HPM Gene,Placenta,Not detected,
9843,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",P48736,PIK3CG,Tclin,Kinase,HPM Gene,Placenta,Low,0.230138
19856,Phosphoinositide-3-kinase-interacting protein 1,Q96FE7,PIK3IP1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
18332,Phosphatidylinositol 3-kinase regulatory subunit alpha,P27986,PIK3R1,Tchem,Kinase,HPM Gene,Placenta,Low,0.411305
18678,Phosphatidylinositol 3-kinase regulatory subunit beta,O00459,PIK3R2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
18205,Phosphatidylinositol 3-kinase regulatory subunit gamma,Q92569,PIK3R3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10131,Phosphoinositide 3-kinase regulatory subunit 4,Q99570,PIK3R4,Tbio,Kinase,HPM Gene,Placenta,Low,0.230138
10856,Phosphoinositide 3-kinase regulatory subunit 5,Q8WYR1,PIK3R5,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10187,Phosphoinositide 3-kinase regulatory subunit 6,Q5UE93,PIK3R6,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.411305
6418,1-phosphatidylinositol 3-phosphate 5-kinase,Q9Y2I7,PIKFYVE,Tchem,Kinase,HPM Gene,Placenta,Medium,0.411305
10065,Paired immunoglobulin-like type 2 receptor alpha,Q9UKJ1,PILRA,Tbio,,HPM Gene,Placenta,Not detected,
10130,Paired immunoglobulin-like type 2 receptor beta,Q9UKJ0,PILRB,Tbio,,HPM Gene,Placenta,Not detected,
9835,Serine/threonine-protein kinase pim-1,P11309,PIM1,Tchem,Kinase,HPM Gene,Placenta,Not detected,
10154,Serine/threonine-protein kinase pim-2,Q9P1W9,PIM2,Tchem,Kinase,HPM Gene,Placenta,Not detected,
10067,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,Q13526,PIN1,Tchem,Enzyme,HPM Gene,Placenta,Low,0.53498
10013,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,Q9Y237,PIN4,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.531168
10133,PIN2/TERF1-interacting telomerase inhibitor 1,Q96BK5,PINX1,Tbio,TF,HPM Gene,Placenta,Not detected,
10073,Prolactin-inducible protein,P12273,PIP,Tbio,,HPM Gene,Placenta,High,0.888426
10010,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,P48426,PIP4K2A,Tbio,Kinase,HPM Gene,Placenta,Medium,1.184381
10189,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,P78356,PIP4K2B,Tchem,Kinase,HPM Gene,Placenta,Low,0.531168
10153,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,Q8TBX8,PIP4K2C,Tchem,Kinase,HPM Gene,Placenta,Medium,0.832198
10748,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Q99755,PIP5K1A,Tbio,Kinase,HPM Gene,Placenta,Low,0.230138
10111,Phosphatidylinositol 4-phosphate 5-kinase type-1 beta,O14986,PIP5K1B,Tbio,Kinase,HPM Gene,Placenta,Not detected,
3675,Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma,O60331,PIP5K1C,Tchem,Kinase,HPM Gene,Placenta,Low,0.230138
10066,Phosphatidylinositol 4-phosphate 5-kinase-like protein 1,Q5T9C9,PIP5KL1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
7776,Peroxisomal sarcosine oxidase,Q9P0Z9,PIPOX,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
10069,Pirin,O00625,PIR,Tchem,,HPM Gene,Placenta,Medium,0.807222
9788,Phosphoinositide-interacting protein,P0C851,PIRT,Tdark,,HPM Gene,Placenta,Not detected,
10191,"Phosphatidylserine decarboxylase proenzyme, mitochondrial",Q9UG56,PISD,Tbio,Enzyme,HPM Gene,Placenta,High,1.063395
10011,PITH domain-containing protein 1,Q9GZP4,PITHD1,Tdark,,HPM Gene,Placenta,Low,1.137988
10884,Phosphatidylinositol transfer protein alpha isoform,Q00169,PITPNA,Tbio,,HPM Gene,Placenta,Medium,1.43807
10071,Phosphatidylinositol transfer protein beta isoform,P48739,PITPNB,Tbio,,HPM Gene,Placenta,Medium,1.489223
10887,Cytoplasmic phosphatidylinositol transfer protein 1,Q9UKF7,PITPNC1,Tbio,,HPM Gene,Placenta,Not detected,
10012,Membrane-associated phosphatidylinositol transfer protein 1,O00562,PITPNM1,Tbio,,HPM Gene,Placenta,Not detected,
10156,Membrane-associated phosphatidylinositol transfer protein 2,Q9BZ72,PITPNM2,Tbio,,HPM Gene,Placenta,Not detected,
10070,Membrane-associated phosphatidylinositol transfer protein 3,Q9BZ71,PITPNM3,Tbio,,HPM Gene,Placenta,Not detected,
3853,"Presequence protease, mitochondrial",Q5JRX3,PITRM1,Tchem,Enzyme,HPM Gene,Placenta,Low,0.861222
10883,Piwi-like protein 1,Q96J94,PIWIL1,Tbio,,HPM Gene,Placenta,Medium,0.230138
9790,Piwi-like protein 2,Q8TC59,PIWIL2,Tbio,,HPM Gene,Placenta,Medium,0.230138
10885,Piwi-like protein 3,Q7Z3Z3,PIWIL3,Tbio,,HPM Gene,Placenta,Medium,0.230138
10886,Piwi-like protein 4,Q7Z3Z4,PIWIL4,Tbio,,HPM Gene,Placenta,Not detected,
10015,E3 ubiquitin-protein ligase Praja-1,Q8NG27,PJA1,Tbio,Enzyme,HPM Gene,Placenta,High,0.411305
10077,E3 ubiquitin-protein ligase Praja-2,O43164,PJA2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10024,Polycystin-1,P98161,PKD1,Tbio,,HPM Gene,Placenta,Not detected,
10017,Polycystic kidney disease protein 1-like 1,Q8TDX9,PKD1L1,Tbio,IC,HPM Gene,Placenta,Not detected,
10080,Polycystic kidney disease protein 1-like 2,Q7Z442,PKD1L2,Tbio,IC,HPM Gene,Placenta,Not detected,
